state,dist,post,pin,village
Kerala,Thrissur,Thrissur,680001,THRISSUR CORPORATION
Kerala,Thrissur,Punkunnu,680002,Thrissur
Kerala,Thrissur,Punkunnu,680002,PUNKUNNU,AYYANTHOLE,THRISSR
Kerala,Thrissur,Ayyanthole,680003,AYYANTHOLE
Kerala,Thrissur,Ayyanthole,680003,Thrissur
Kerala,Thrissur,Ayyanthole North,680003,Thrissur
Kerala,Thrissur,Poothole,680004,THRISSUR,AYYANTHOLE,ARANATTUKARA
Kerala,Thrissur,Thrissur East,680005,Thrissur
Kerala,Thrissur,Thrissur East,680005,CHEMBUKAVU,OLLUKKARA,NADATHARA
Kerala,Thrissur,Kuriachira,680006,OLLUR,CHIYYARAM,NADATHARA
Kerala,Thrissur,Anchery,680006,OLLUR,CHIYYARAM,NADATHARA
Kerala,Thrissur,Nedupuzha,680007,KANIMANGALAM,CHOVVUR,PALISSERY
Kerala,Thrissur,Vadookkara,680007,KURKANCHERI,KANIMANGALAM,CHIYYARAM
Kerala,Thrissur,Kurkancheri,680007,KURKANCHERI,KANIMANGALAM,CHIYYARAM
Kerala,Thrissur,Cherur,680008,CHEMBUKKAVU
Kerala,Thrissur,Cherur,680008,Thrissur
Kerala,Thrissur,Peringavu,680008,Thrissur
Kerala,Thrissur,Cherur,680008,VILVATTOM
Kerala,Thrissur,Cherur,680008,VIYYUR
Kerala,Thrissur,Cherur,680008,PERINGAVU
Kerala,Thrissur,Thrissur Engg College,680009,VIYYUR,VILVATTOM
Kerala,Thrissur,Thrissur Engg College,680009,Thrissur
Kerala,Thrissur,Viyyur,680010,Thrissur
Kerala,Thrissur,Viyyur,680010,KOLAZHY
Kerala,Thrissur,Kolazhi RM,680010,KOLAZHY
Kerala,Thrissur,Kanattukara,680011,Ayyanathole (Part)
Kerala,Thrissur,Pullazhi,680012,PULLAZHI,ARANATTUKARA,MANAKODY,VELUTHUR,PARAKAD
Kerala,Thrissur,Chettupuzha,680012,Thrissur
Kerala,Thrissur,Manakkodi,680012,Manakkody
Kerala,Thrissur,Veluthur,680012,Parakkad
Kerala,Thrissur,Kuttur (Thrissur),680013,Kuttoor
Kerala,Thrissur,Vettukad,680014,Puthur
Kerala,Thrissur,Puthur-Thrissur,680014,KAINUR,MANAMANGALAM,NADATHARA,MARATHAKKARA,OLLUR,PUTHUR
Kerala,Thrissur,Mannamangalam,680014,Mannamangalam
Kerala,Thrissur,Kuttanellur,680014,OLLUR,EDAKUNNI,AVINISSERY,PALISSERY,TRIKUR,NENMANIKKARA,MARATHAKARA,PU
Kerala,Thrissur,Kainoor,680014,Kainoor
Kerala,Thrissur,Marottichal,680014,Mannamangalam
Kerala,Thrissur,Thrissur City,680020,CHEMBUKKAVU,THRISSUR
Kerala,Thrissur,Thrissur City,680020,Thrissur
Kerala,Thrissur,Thrissur R S,680021,Thrissur
Kerala,Thrissur,Thrissur R S,680021,THRISSUR CORPORATION
Kerala,Thrissur,Thiruvambady TSR,680022,Thrissur
Kerala,Thrissur,Chiyyaram,680026,CHIYYARAM
Kerala,Thrissur,Kanimangalam,680027,KANIMANGALAM,CHOVVUR,PALISSERY
Kerala,Thrissur,Chovvur,680027,chevoor
Kerala,Thrissur,Palissery,680027,PALISSERI
Kerala,Thrissur,Kuruchikkara,680028,Kurichikkara
Kerala,Thrissur,Kattilapoovam,680028,Madakkathara
Kerala,Thrissur,Kundukad,680028,Madakkathara
Kerala,Thrissur,Kuruchikkara,680028,KURUCHIKKARA,MADAKKATHARA,KILLANUR
Kerala,Thrissur,Guruvayur,680101,GURUVAYUR
Kerala,Thrissur,Guruvayur,680101,GURUVAYUR,THAIKAD
Kerala,Thrissur,Ariyannur,680102,Kandanassery
Kerala,Thrissur,Kandanassery,680102,Kandanassery
Kerala,Thrissur,Puthanpalli,680103,GURUVAYUR
Kerala,Thrissur,Iringapuram,680103,GURUVAYUR
Kerala,Thrissur,Nemmini,680104,THAIKAD
Kerala,Thrissur,Thaikkad,680104,THAIKAD
Kerala,Thrissur,Brahmakulam,680104,THAIKAD
Kerala,Thrissur,Irinjalakuda Mkt,680121,Irinjalakuda (Part)
Kerala,Thrissur,Irinjalakuda,680121,Irinjalakuda (Part)
Kerala,Thrissur,Chelur,680121,Manavalassery (Part)
Kerala,Thrissur,Irinjalakuda,680121,Manavalassery (Part)
Kerala,Thrissur,Edathirinji,680122,Edathirinji
Kerala,Thrissur,Konathukunnu,680123,Thekkumkara
Kerala,Thrissur,Karumathra,680123,Karumathra
Kerala,Thrissur,Vallivattam,680123,Vallivattom
Kerala,Thrissur,Irinjalakuda North,680125,Irinjalakuda (Part)
Kerala,Thrissur,Irinjalakuda North,680125,Manavalassery (Part)
Kerala,Thrissur,Porathissery,680125,Porathissery (Part)
Kerala,Thrissur,Chittissery,680301,Nenmanikkara thoravu
Kerala,Thrissur,Pazhayi,680301,Nenmanikkara thoravu
Kerala,Thrissur,Pudukad,680301,Nenmanikkara thoravu
Kerala,Thrissur,Pudukad,680301,Parappukkara
Kerala,Thrissur,Nenmenikkara,680301,Nenmanikkara thoravu
Kerala,Thrissur,Nandikkara,680301,Parappukkara
Kerala,Thrissur,Alagappanagar,680302,Amballur
Kerala,Thrissur,Varakara,680302,Amballur
Kerala,Thrissur,Vattanathara,680302,Amballur
Kerala,Thrissur,Varandarappilly,680303,Kallur
Kerala,Thrissur,Velupadam,680303,Varandarappilly
Kerala,Thrissur,Varandarappilly,680303,MANNAMANGALAM
Kerala,Thrissur,Varandarappilly,680303,Varandarappilly
Kerala,Thrissur,Palappilly,680304,Varandarappilly
Kerala,Thrissur,Chimoni Dam,680304,Varandarappilly
Kerala,Thrissur,Anandapuram,680305,Anandapuram
Kerala,Thrissur,Nellayi-thrissur,680305,Nellayi
Kerala,Thrissur,Konikara,680306,Trikkur
Kerala,Thrissur,Trikkur,680306,Trikkur
Kerala,Thrissur,Ponnukkara,680306,Puthur
Kerala,Thrissur,Avanisseri,680306,AVINISSERI
Kerala,Thrissur,Marathakkara,680306,MARATHAKKARA
Kerala,Thrissur,Perinchery,680306,chevoor
Kerala,Thrissur,Ollur Thaikkattussery,680306,EDAKUNNI
Kerala,Thrissur,Thalore,680306,Trikkur
Kerala,Thrissur,Ollur,680306,OLLUR,EDAKUNNI,AVINISSERY,PALISSERY,TRIKUR,NENMANIKKARA,MARATHAKARA,PU
Kerala,Thrissur,Chalakudi,680307,Potta
Kerala,Thrissur,Chalakudi,680307,West chalakudi
Kerala,Thrissur,Chalakudi,680307,East chalakudi
Kerala,Thrissur,Nalukettu,680308,Kizhakkummuri
Kerala,Thrissur,Mambra,680308,Kallur Thekkummuri
Kerala,Thrissur,Koratti Kizhakkumuri,680308,Kizhakkummuri
Kerala,Thrissur,Koratti,680308,Koratti Kilakkumuri
Kerala,Thrissur,Erayamkudi,680308,Kallur Thekkummuri
Kerala,Thrissur,Koratti,680308,Kallur Thekkummuri
Kerala,Thrissur,Koratti,680308,Kadukutty
Kerala,Thrissur,Koratti South,680308,Kizhakkummuri
Kerala,Thrissur,Cheruvallur,680308,Kallur Vadakkummuri
Kerala,Thrissur,Kathikkudam,680308,Kallur Vadakkummuri
Kerala,Thrissur,Kinfra Park Koratti,680309,Muringur Thekkumuri
Kerala,Thrissur,Muringoor Vadakkummuri,680309,Muringur Vadakkummuri
Kerala,Thrissur,Kinfra Park Koratti,680309,Kallur Vadakkummuri
Kerala,Thrissur,Kinfra Park Koratti,680309,Muringur Vadakkummuri
Kerala,Thrissur,Annanad,680309,Kallur Vadakkummuri
Kerala,Thrissur,Kadukutty,680309,Kallur Vadakkummuri
Kerala,Thrissur,Thottippal,680310,Thottippal
Kerala,Thrissur,Parappukkara,680310,Parappukkara
Kerala,Thrissur,Parappukkara,680310,Thottippal
Kerala,Thrissur,Kunnappilly,680311,Melur
Kerala,Thrissur,Melur (Thrissur),680311,Melur
Kerala,Thrissur,Koovakkattukunnu,680311,Melur
Kerala,Thrissur,Chengallur,680312,Chengallur
Kerala,Thrissur,Chengallur,680312,Nandipulam
Kerala,Thrissur,Chengallur,680312,Thoravu
Kerala,Thrissur,Chengallur,680312,Varandarappilly
Kerala,Thrissur,Chengallur,680312,Mattathur
Kerala,Thrissur,Nandipulam,680312,Nandipulam
Kerala,Thrissur,Chengallur,680312,Mupliyam
Kerala,Thrissur,Mupliyam,680312,Mupliyam
Kerala,Thrissur,Inchakundu,680312,Vellikulangara
Kerala,Thrissur,Kallur (Thrissur),680317,Kallur
Kerala,Thrissur,Muttithadi,680317,Kallur
Kerala,Thrissur,Eranellur,680501,Eranellur
Kerala,Thrissur,Kecheri,680501,Eranellur
Kerala,Thrissur,Thalakkottukara,680501,Chiranellur
Kerala,Thrissur,Chiranellur,680501,Chiranellur
Kerala,Thrissur,Chemmanthatta,680501,Kadangode
Kerala,Thrissur,Eyyal,680501,Kadangode
Kerala,Thrissur,Choondal,680502,CHOONDAL,KANIPAYUR,CHEMMANTHITTA
Kerala,Thrissur,Choondal,680502,Choondal
Kerala,Thrissur,Kunnamkulam,680503,KUNNAMKULAM
Kerala,Thrissur,Koonamoochi,680504,Choondal
Kerala,Thrissur,Koonamoochi,680504,CHOONDAL,ALOOR,KANDANASSERY
Kerala,Thrissur,Kavida,680505,PERAKAM
Kerala,Thrissur,Thamarayur,680505,PUKKODE,GURUVAYUR
Kerala,Thrissur,Kottappadi,680505,PUKKODE,GURUVAYUR
Kerala,Thrissur,Chavakkad,680506,GURUVAYUR
Kerala,Thrissur,Chavakkad,680506,Chavakkad
Kerala,Thrissur,Perakam,680506,PUKKODE,GURUVAYUR
Kerala,Thrissur,Blangad,680506,Kadappuram
Kerala,Thrissur,Kuranniyur,680506,Punnayur
Kerala,Thrissur,Maruthayur,680507,PAVARATTY
Kerala,Thrissur,Pavaratty,680507,PAVERTY
Kerala,Thrissur,Vemmanad,680507,VEMMANAD
Kerala,Thrissur,Annakara,680508,Mullassery
Kerala,Thrissur,Puvathur,680508,Elavally
Kerala,Thrissur,Peruvallur,680508,Mullassery
Kerala,Thrissur,Thirunellur,680508,Mullassery
Kerala,Thrissur,Puvathur,680508,Mullassery
Kerala,Thrissur,Mullassery,680509,Venkitangu
Kerala,Thrissur,Mullassery,680509,Mullassery
Kerala,Thrissur,Kannoth,680510,Venkitangu
Kerala,Thrissur,Enamakkal,680510,Venkitangu
Kerala,Thrissur,Venkitangu,680510,Venkitangu
Kerala,Thrissur,Elavally South,680511,Elavally
Kerala,Thrissur,Kakkassery,680511,Elavally
Kerala,Thrissur,Chittattukara,680511,Elavally
Kerala,Thrissur,Elavally,680511,Elavally
Kerala,Thrissur,Vattekkad,680512,Kadappuram
Kerala,Thrissur,Orumanayur,680512,Orumanayur
Kerala,Thrissur,Orumanayur,680512,ORUMANAYUR,KADAPPURAM
Kerala,Thrissur,Madu,680512,Kadappuram
Kerala,Thrissur,Toyakkavu,680513,Venkitangu
Kerala,Thrissur,Kadappuram,680514,Kadappuram
Kerala,Thrissur,Edakkaliyur,680515,Edakkazhiyur
Kerala,Thrissur,Tiruvatra,680516,MANATHALA
Kerala,Thrissur,Chemmannur,680517,ARTHAT,GURUVAYUR
Kerala,Thrissur,Chowannur,680517,Chowwannur (Part)
Kerala,Thrissur,Kanippayur,680517,Kanipayyur (Part)
Kerala,Thrissur,Porkolangad,680517,Kanipayyur (Part)
Kerala,Thrissur,Kanippayur,680517,KANIPPAYUR,CHOVANNUR,KUNNAMKULAM MUNCIPALITY
Kerala,Thrissur,Mannalamkunnu,680518,Punnayur
Kerala,Thrissur,Agalad,680518,Punnayur
Kerala,Thrissur,Edakkara-Thrissur,680518,Punnayur
Kerala,Thrissur,Agalad,680518,PUNNAYUR,KADIKKAD,EDAKALIYUR
Kerala,Thrissur,Karikkad,680519,Karikkad
Kerala,Thrissur,Perumpilavu,680519,Perumpilavu
Kerala,Thrissur,Karikkad,680519,KARIKAD,PERUMPILAVU,AKKIKAVU,AKATHIYUR,PORKULAM,THIPPILISSERY
Kerala,Thrissur,Thippilissery,680519,Perumpilavu
Kerala,Thrissur,Akathiyur,680519,Porkulam
Kerala,Thrissur,Akkikavu,680519,Porkulam
Kerala,Thrissur,Thozhiyur,680520,Vylathur
Kerala,Thrissur,Thozhiyur,680520,Vadakkekad
Kerala,Thrissur,Arthat,680521,ARTHAT,GURUVAYUR
Kerala,Thrissur,Paluvai,680522,THAIKAD
Kerala,Thrissur,Chakkumkandam,680522,THAIKAD
Kerala,Thrissur,Anjur-kunnamkulam,680523,Anjur
Kerala,Thrissur,Kizhur,680523,KUNNAMKULAM,ANJUR,ARTHAT
Kerala,Thrissur,Chittanjur,680523,Anjur
Kerala,Thrissur,Padoor,680524,Venkitangu
Kerala,Thrissur,Mundur-TC,680541,Anjur
Kerala,Thrissur,Avanur,680541,Avanur
Kerala,Thrissur,Choolissery,680541,Choolissery
Kerala,Thrissur,Anjur Mundur,680541,Anjur
Kerala,Thrissur,Anjur Mundur,680541,ANJUR,PERAMANGALAM,THANGALUR,KIRALUR,AVANUR,CHOOLISSERY,VELAPAYA
Kerala,Thrissur,Pazhanji,680542,Pazhanji
Kerala,Thrissur,Porkulam,680542,Porkulam
Kerala,Thrissur,Pazhanji,680542,KATTAKAMPAL,PORKULAM
Kerala,Thrissur,Perumthuruthy,680542,Pazhanji
Kerala,Thrissur,Mangad,680542,Porkulam
Kerala,Thrissur,Kadavallur,680543,Kadavallur
Kerala,Thrissur,Korattikkara,680543,Kadavallur
Kerala,Thrissur,Kattakampal,680544,Kattakampal
Kerala,Thrissur,Pengamuck,680544,Kattakampal
Kerala,Thrissur,Peramangalam,680545,Peramangalam
Kerala,Thrissur,Kaiparamba,680546,Kaiparamba
Kerala,Thrissur,Kaiparamba,680546,Anjur
Kerala,Thrissur,Adat,680551,Adat
Kerala,Thrissur,Puranattukara,680551,ADAT,CHITTILAPILLY,PURANATUKARA
Kerala,Thrissur,Chittilapilly,680551,Chittilappilly
Kerala,Thrissur,Ponnore,680552,Edakkalathur
Kerala,Thrissur,Parappur,680552,Tholur
Kerala,Thrissur,Edakkalathur,680552,Edakkalathur
Kerala,Thrissur,Pathiyarkulangara,680552,Mullassery
Kerala,Thrissur,Tolur-parappur,680552,Tholur
Kerala,Thrissur,Puzhakkal,680553,Puzhakkal
Kerala,Thrissur,Amalanagar,680555,Puzhakkal
Kerala,Thrissur,Cherpu,680561,Cherpu
Kerala,Thrissur,Cherpu,680561,Oorakam
Kerala,Thrissur,Cherpu Padinjattumuri,680561,Cherpu
Kerala,Thrissur,Cherpu,680561,chevoor
Kerala,Thrissur,Pootharakkal,680561,chevoor
Kerala,Thrissur,Cherpu,680561,Paralam
Kerala,Thrissur,Urakam,680562,Oorakam
Kerala,Thrissur,Arattupuzha,680562,Arattupuzha
Kerala,Thrissur,Vallachira,680562,Vallachira
Kerala,Thrissur,Paralam,680563,Venginissery
Kerala,Thrissur,Kodannur,680563,Kodannur
Kerala,Thrissur,Ammadam,680563,Pallippuram
Kerala,Thrissur,Ammadam,680563,Paralam
Kerala,Thrissur,Pazhuvil,680564,Inchamudi
Kerala,Thrissur,Pazhuvil,680564,Kurumpilavu
Kerala,Thrissur,Pazhuvil,680564,Cherpu
Kerala,Thrissur,Kurumbilavu,680564,Kurumpilavu
Kerala,Thrissur,Pazhuvil,680564,Alappad
Kerala,Thrissur,Inchamudy,680564,Inchamudi
Kerala,Thrissur,Pazhuvil West,680564,Kurumpilavu
Kerala,Thrissur,Peringottukara,680565,Thanniyam
Kerala,Thrissur,Nattika,680566,Nattika
Kerala,Thrissur,Nattikabeach,680566,Nattika
Kerala,Thrissur,Valapad,680567,Nattika
Kerala,Thrissur,Karayamvattam,680567,Valappad
Kerala,Thrissur,Triprayar,680567,Nattika
Kerala,Thrissur,Valapad,680567,Edathiruthy
Kerala,Thrissur,Valapad,680567,Valappad
Kerala,Thrissur,Chulur,680567,Valappad
Kerala,Thrissur,Valapad Beach,680567,Valappad
Kerala,Thrissur,Kalimbram,680568,Valappad
Kerala,Thrissur,Edamuttam,680568,Valappad
Kerala,Thrissur,Edassery,680569,Talikkulam
Kerala,Thrissur,Talikulam,680569,Talikkulam
Kerala,Thrissur,Thampankadavu,680569,Talikkulam
Kerala,Thrissur,Vadakkummuri,680570,Vadakkummuri
Kerala,Thrissur,Chazhur,680571,Chazhoor
Kerala,Thrissur,Kilakkummuri,680571,Chazhoor
Kerala,Thrissur,Kilakkummuri,680571,Kizhakkummuri
Kerala,Thrissur,Pottore,680581,POTTORE
Kerala,Thrissur,Minalur,680581,Peringandoor
Kerala,Thrissur,Chottupara,680581,Killannur
Kerala,Thrissur,Poomala,680581,Killannur
Kerala,Thrissur,Peringandur,680581,Peringandoor
Kerala,Thrissur,Mulagunnathukavu,680581,Killannur
Kerala,Thrissur,Mulagunnathukavu,680581,KILLANNUR,MINALUR,PERINGANDUR,THEKKANKARA,KOLAZHI,KUTTUR
Kerala,Thrissur,Athani Thrissur,680581,Killannur
Kerala,Thrissur,Wadakanchery-TC,680582,Wadakkanchery
Kerala,Thrissur,Attur,680583,Mullurkara
Kerala,Thrissur,Mullurkkara,680583,Panjal
Kerala,Thrissur,Irunilamcode,680583,Mullurkara
Kerala,Thrissur,Mullurkkara,680583,Mullurkara
Kerala,Thrissur,Vellarakad,680584,Vellarakkad
Kerala,Thrissur,Thayyur,680584,Velur
Kerala,Thrissur,Erumapetty,680584,Kariyannur
Kerala,Thrissur,Thichur,680584,Pilakkad
Kerala,Thrissur,Katungode,680584,Kadangode
Kerala,Thrissur,Kuttanchery,680584,Nelluwaya
Kerala,Thrissur,Erumapetty,680584,KADANGODE.VELLARAKKAD,THAYYUR,KARIYANNUR,NELLUVAI,KOTTAPURAM,VELLATTAN
Kerala,Thrissur,Kottappuram Wri,680584,Kottappuram
Kerala,Thrissur,Nelluvaya,680584,Nelluwaya
Kerala,Thrissur,Tali,680585,Pilakkad
Kerala,Thrissur,Chittanda,680585,Chittanda
Kerala,Thrissur,Pulakkad,680585,Pilakkad
Kerala,Thrissur,Kumarappanal,680585,Varavoor
Kerala,Thrissur,Varavur,680585,VARAVUR
Kerala,Thrissur,Varavur,680585,Varavoor
Kerala,Thrissur,Pangarappally,680586,Chelakkara
Kerala,Thrissur,Elanad,680586,Elanad
Kerala,Thrissur,Thonnurkkara,680586,Chelakkara
Kerala,Thrissur,Chelakkara,680586,Chelakkara
Kerala,Thrissur,Chelakkara,680586,ELANAD,PANGARAPILLY,KURUMALA,PANAGAPILLY,PULAKODE,PAINKULAM,VENGANALLU
Kerala,Thrissur,Kurumala,680586,Chelakkara
Kerala,Thrissur,Pulakode,680586,Chelakkara
Kerala,Thrissur,Kaliyarode,680586,Chelakkara
Kerala,Thrissur,Venganellur,680586,Chelakkara
Kerala,Thrissur,Thozhupadam,680586,Panjal
Kerala,Thrissur,Pazhayannur,680587,CHELAKODE,VADAKKETHRA,PAZHAYANNUR,VENNUR
Kerala,Thrissur,Kumbalacode,680587,Pazhayannur
Kerala,Thrissur,Pazhayannur,680587,Pazhayannur
Kerala,Thrissur,Vennur,680587,Vennur
Kerala,Thrissur,Chelakode,680587,Chelakode
Kerala,Thrissur,Kallepadam,680587,Pazhayannur
Kerala,Thrissur,Vadakkethara,680587,Vadakkethara
Kerala,Thrissur,Pampady East,680588,Thiruvilwamala
Kerala,Thrissur,Pampady West,680588,Thiruvilwamala
Kerala,Thrissur,Pattiparambu,680588,Thiruvilwamala
Kerala,Thrissur,Thiruvilwamala,680588,KANIYARKODE,THIRUVILWAMALA,PAMPADI
Kerala,Thrissur,Malesamangalam,680588,Thiruvilwamala
Kerala,Thrissur,Malavattom,680588,Thiruvilwamala
Kerala,Thrissur,Thiruvilwamala,680588,Thiruvilwamala
Kerala,Thrissur,Manalithara,680589,Karumathara
Kerala,Thrissur,Vazhani,680589,Viruppakka
Kerala,Thrissur,Karumathra,680589,Karumathara
Kerala,Thrissur,Thekkumkara,680589,Karumathara
Kerala,Thrissur,Enkakad,680589,Enkakkad
Kerala,Thrissur,Enkakad,680589,ENKAKAD,KARUMATHRA,ATTUR,VIRUPAKKA,MANALITHARA,THEKKUMKARA
Kerala,Thrissur,Kumaranellur TC,680590,Kumaranellur
Kerala,Thrissur,Kanjirakode,680590,Kanjirakode
Kerala,Thrissur,Kundannur,680590,Chittanda
Kerala,Thrissur,Killimangalam,680591,Killimangalam
Kerala,Thrissur,Kuthampilly,680594,Kaniyarkode
Kerala,Thrissur,Kaniyarkod,680594,Kaniyarkode
Kerala,Thrissur,Thangalur,680596,Avanur
Kerala,Thrissur,Thrissur Medical College,680596,Velappaya
Kerala,Thrissur,Thrissur Medical College,680596,VELAPAYA,KILLANNUR,THANGALUR,KARORE,PERINGANDUR
Kerala,Thrissur,Velur Thrissur,680601,Velur
Kerala,Thrissur,Velur Bazar,680601,VELUR BAZAR,VELUR,KURUMAL
Kerala,Thrissur,Mundathicode,680601,Mundathikode
Kerala,Thrissur,Kurumal,680601,Velur
Kerala,Thrissur,Kiralur,680601,Velur
Kerala,Thrissur,Vellattanjur,680601,Velur
Kerala,Thrissur,Velur Bazar,680601,Velur
Kerala,Thrissur,Nambazhikad,680602,Kandanassery
Kerala,Thrissur,Mattom,680602,MATTOM,ALUR,ELAVALLY
Kerala,Thrissur,Mattom,680602,Alur
Kerala,Thrissur,Alur Mattom,680602,Alur
Kerala,Thrissur,Vaka,680602,Elavally
Kerala,Thrissur,Maruthancode,680604,Vellarakkad
Kerala,Thrissur,Chiramanangad,680604,Kadangode
Kerala,Thrissur,Elthuruth,680611,ARANATTUKARA
Kerala,Thrissur,Kanjani,680612,Manalur
Kerala,Thrissur,Kandassankadavu,680613,PADIYAM,KARAMUCK,MANALUR
Kerala,Thrissur,Kandassankadavu,680613,Karamuck
Kerala,Thrissur,Vatanapally Beach,680614,Vadanappally
Kerala,Thrissur,Naduvilkkara,680614,Vadanappally
Kerala,Thrissur,Vatanappally,680614,Vadanappally
Kerala,Thrissur,Engandiyur,680615,Engandiyur
Kerala,Thrissur,Kundaliyur,680616,Engandiyur
Kerala,Thrissur,Manalur HS,680617,Manalur
Kerala,Thrissur,Manalur,680617,Manalur
Kerala,Thrissur,Aranattukara,680618,ARANATTUKARA
Kerala,Thrissur,Trithallur West,680619,Vadanappally
Kerala,Thrissur,Trithallur,680619,Vadanappally
Kerala,Thrissur,Arimpur,680620,Parakkad
Kerala,Thrissur,Eravu,680620,Eravu
Kerala,Thrissur,Arimpur,680620,PARAKKAD,ARIMPUR,VELUTHUR,ERAVE
Kerala,Thrissur,Wadakkancheri-Thrissur RS,680623,MUNDATHIKODE.PERINGANDOOR,THEKKUMKARA,PARLIKAD,PUDURTHY,WADAKANCHERY
Kerala,Thrissur,Mundathicode West,680623,Vellarakkad
Kerala,Thrissur,Puduruthy,680623,Mundathikode
Kerala,Thrissur,Mundathicode West,680623,Velur
Kerala,Thrissur,Vyasagiri,680623,Wadakkanchery
Kerala,Thrissur,Wadakkancheri-Thrissur RS,680623,Wadakkanchery
Kerala,Thrissur,Parlikkad,680623,Mundathikode
Kerala,Thrissur,Panangattukara,680623,Thekkumkara
Kerala,Thrissur,Ramavarmapuram,680631,Thrissur
Kerala,Thrissur,Ramavarmapuram,680631,VILVATTOM,VIYYUR,KILLANNUR,NETTISSERY
Kerala,Thrissur,Ramavarmapuram,680631,VILVATTOM
Kerala,Thrissur,Padiyam,680641,Padiyam
Kerala,Thrissur,Anthikad,680641,ANTHIKAD,PADIYAM,ALAPAD,PULLU
Kerala,Thrissur,Pullu,680641,Anthicad
Kerala,Thrissur,Alapad,680641,Alappad
Kerala,Thrissur,Anthikad,680641,Anthicad
Kerala,Thrissur,Puthenpeedika,680642,Anthicad
Kerala,Thrissur,Puthenpeedika,680642,Thanniyam
Kerala,Thrissur,Nettissery,680651,NETTISSERI
Kerala,Thrissur,Mannuthy,680651,MADAKATHARA,VELLANIKKARA,NETTISSERY
Kerala,Thrissur,Madakkathara,680651,Madakkathara
Kerala,Thrissur,Kootala-Thrissur,680652,Pananchery
Kerala,Thrissur,Kannara,680652,Peechi
Kerala,Thrissur,Chuvannamannu,680652,Peechi
Kerala,Thrissur,Pattikkad TC,680652,PANANCHERY,PEECHI,NADATHARA,MADAKKATHARA
Kerala,Thrissur,Vaniampara,680652,Peechi
Kerala,Thrissur,Pattikkad TC,680652,Pananchery
Kerala,Thrissur,Poovanchira,680652,Pananchery
Kerala,Thrissur,Chennaipara,680653,Peechi
Kerala,Thrissur,Peechi,680653,Peechi
Kerala,Thrissur,Vellanikkara,680654,Vellanikkara
Kerala,Thrissur,Vellanikkara,680654,MADAKKATHARA,VELLANIKARA
Kerala,Thrissur,Ollukkara,680655,Thrissur
Kerala,Thrissur,Ollukkara,680655,OLLUKKARA,NETTISSERY
Kerala,Thrissur,Kerala Agri-university,680656,Vellanikkara
Kerala,Thrissur,Nadavaramba,680661,Pullur (Part)
Kerala,Thrissur,Nadavaramba,680661,Vadakkumkara
Kerala,Thrissur,Nadavaramba,680661,Manavalassery (Part)
Kerala,Thrissur,Nadavaramba,680661,Vellookkara
Kerala,Thrissur,Vellangallur,680662,Vadakkumkara
Kerala,Thrissur,Kalparamba,680662,Poomangalam
Kerala,Thrissur,Kottanallur,680662,Kottanellur
Kerala,Thrissur,Vellangallur,680662,Vellookkara
Kerala,Thrissur,Vellangallur,680662,Kottanallur
Kerala,Thrissur,Vellangallur,680662,Poomangalam
Kerala,Thrissur,Thumbur,680662,Kottanellur
Kerala,Thrissur,Pullut North,680663,PULLUT
Kerala,Thrissur,Pullut,680663,PULLUT
Kerala,Thrissur,Lokamaleswaram North,680664,Lokamaleswaram
Kerala,Thrissur,Kodungallur,680664,Lokamaleswaram
Kerala,Thrissur,Kodungallur,680664,Methala
Kerala,Thrissur,Thiruvanchikulam,680664,Methala
Kerala,Thrissur,Panangad (Thrissur),680665,Mathilakam
Kerala,Thrissur,Panangad (Thrissur),680665,Panangad
Kerala,Thrissur,Panangad (Thrissur),680665,Sreenarayanapuram
Kerala,Thrissur,Eriyad,680666,Azhikode
Kerala,Thrissur,Eriyad,680666,Eriyad
Kerala,Thrissur,Azhikode-Thrissur,680666,Azhikode
Kerala,Thrissur,Azhikode Jetty,680666,Azhikode
Kerala,Thrissur,Madavana,680666,Eriyad
Kerala,Thrissur,Anapuzha,680667,Methala
Kerala,Thrissur,Kottappuram,680667,Methala
Kerala,Thrissur,Kothaparamba,680668,Ala
Kerala,Thrissur,Santhipuram,680668,Ala
Kerala,Thrissur,Pathazhakkad,680668,Ala
Kerala,Thrissur,Kothaparamba,680668,Sreenarayanapuram
Kerala,Thrissur,Kandamkulam,680669,Methala
Kerala,Thrissur,Methala,680669,Methala
Kerala,Thrissur,Karupadanna,680670,Thekkumkara
Kerala,Thrissur,Edavilangu,680671,Edavilangu
Kerala,Thrissur,Padinjare Vemballur,680671,Padinjare Vemballur
Kerala,Thrissur,Kara,680671,Edavilangu
Kerala,Thrissur,Edavilangu,680671,Eriyad
Kerala,Thrissur,Edavilangu,680671,Sreenarayanapuram
Kerala,Thrissur,Kaipamangalam,680681,Kaipamangalam
